trade_date,td_year,td_month,td_day,td_weekday,td_week_number,td_year_week,open,high,low,close,volume,adj_close,return,short_ma,long_ma,label
2015-06-27,2015,6,27,Saturday,25,2015-25,250.73,251.59,246.62,248.88,9955671,248.88,-0.007378454911657895,245.19642857142782,236.58059999999955,
2015-06-28,2015,6,28,Sunday,26,2015-26,248.88,257.54,247.96,256.97,23504772,256.97,0.03250562520090017,246.6228571428564,236.92079999999953,
2015-06-29,2015,6,29,Monday,26,2015-26,256.97,268.73,255.37,264.12,30621602,264.12,0.027824259641203053,247.64428571428493,237.36699999999956,
2015-06-30,2015,6,30,Tuesday,26,2015-26,264.12,265.0,254.41,257.62,17316801,257.62,-0.02461002574587312,248.37571428571349,237.68779999999958,
2015-07-01,2015,7,1,Wednesday,26,2015-26,257.62,261.29,253.09,254.88,11560214,254.88,-0.010635820200295076,248.8357142857135,238.0577999999996,
2015-07-02,2015,7,2,Thursday,26,2015-26,254.88,256.71,252.44,255.4,9335969,255.4,0.002040175768989405,249.6407142857135,238.4277999999996,
2015-07-03,2015,7,3,Friday,26,2015-26,255.4,261.08,253.37,260.55,8502000,260.55,0.020164447924823747,250.75285714285636,238.89479999999955,
2015-07-04,2015,7,4,Saturday,26,2015-26,260.55,274.14,257.61,270.14,12906220,270.14,0.0368067549414699,252.61285714285637,239.57299999999955,
2015-07-05,2015,7,5,Sunday,27,2015-27,270.14,277.48,266.46,269.08,14242625,269.08,-0.003923891315614103,254.15714285714208,240.22859999999957,
2015-07-06,2015,7,6,Monday,27,2015-27,269.08,271.34,263.21,266.21,11104556,266.21,-0.010665972944849167,255.76071428571348,240.89999999999955,
2015-07-07,2015,7,7,Tuesday,27,2015-27,266.21,273.57,263.18,268.64,12157995,268.64,0.0091281319259231,257.76642857142775,241.63239999999954,
2015-07-08,2015,7,8,Wednesday,27,2015-27,268.64,272.31,265.13,269.14,13058350,269.14,0.0018612269207862742,259.66499999999917,242.33599999999956,
2015-07-09,2015,7,9,Thursday,27,2015-27,269.14,297.85,266.91,283.62,33254590,283.62,0.05380099576428621,262.5699999999992,243.30079999999958,
2015-07-10,2015,7,10,Friday,27,2015-27,283.62,298.76,282.28,291.97,13584989,291.97,0.02944080107185676,265.5157142857135,244.33279999999957,
2015-07-11,2015,7,11,Saturday,27,2015-27,291.97,315.88,291.26,310.44,36866127,310.44,0.06325992396479085,269.91285714285635,245.76279999999954,
2015-07-12,2015,7,12,Sunday,28,2015-28,310.44,310.88,276.85,290.35,42741263,290.35,-0.0647145986341966,272.2971428571421,246.75019999999958,
2015-07-13,2015,7,13,Monday,28,2015-28,290.35,296.96,285.17,286.96,17635928,286.96,-0.011675563974513636,273.92857142857065,247.74119999999957,
2015-07-14,2015,7,14,Tuesday,28,2015-28,286.96,292.92,283.17,283.42,17274148,283.42,-0.012336214106495547,275.7714285714278,248.65279999999956,
2015-07-15,2015,7,15,Wednesday,28,2015-28,283.42,290.84,273.28,276.59,34155564,276.59,-0.02409851104368088,277.32214285714207,249.43879999999953,
2015-07-16,2015,7,16,Thursday,28,2015-28,276.59,280.76,271.17,279.62,17217352,279.62,0.010954842908275975,279.0521428571421,250.28479999999956,
2015-07-17,2015,7,17,Friday,28,2015-28,279.62,282.53,243.24,274.05,15358107,274.05,-0.019919891281024227,280.01642857142775,251.02519999999953,
2015-07-18,2015,7,18,Saturday,28,2015-28,274.05,277.07,271.85,273.18,8322466,273.18,-0.0031746031746031633,280.23357142857066,251.82439999999954,
2015-07-19,2015,7,19,Sunday,29,2015-29,273.18,278.85,271.82,277.68,12900609,277.68,0.016472655392049118,280.84785714285636,252.78119999999956,
2015-07-20,2015,7,20,Monday,29,2015-29,277.68,281.05,274.19,275.09,13667891,275.09,-0.009327283203687808,281.4821428571421,253.82019999999957,
2015-07-21,2015,7,21,Tuesday,29,2015-29,275.09,277.39,273.12,276.46,11596311,276.46,0.004980188302010191,282.04071428571353,254.83459999999957,
2015-07-22,2015,7,22,Wednesday,29,2015-29,276.46,277.85,274.47,275.52,9870635,275.52,-0.0034001302177529835,282.4964285714278,255.83319999999955,
2015-07-23,2015,7,23,Thursday,29,2015-29,275.52,289.81,274.26,288.37,21095041,288.37,0.046639082462253345,282.83571428571355,257.1161999999996,
2015-07-24,2015,7,24,Friday,29,2015-29,288.37,291.24,284.67,288.74,12024889,288.74,0.0012830738287616938,282.6049999999992,258.38519999999954,
2015-07-25,2015,7,25,Saturday,29,2015-29,288.74,293.28,286.77,291.77,9038050,291.77,0.010493869917572729,281.27142857142775,259.7257999999996,
2015-07-26,2015,7,26,Sunday,30,2015-30,291.77,295.79,285.4,293.01,20358325,293.01,0.004249922884463908,281.46142857142775,261.1165999999996,
2015-07-27,2015,7,27,Monday,30,2015-30,293.01,296.68,291.67,293.7,14466428,293.7,0.002354868434524482,281.9428571428563,262.4191999999996,
2015-07-28,2015,7,28,Tuesday,30,2015-30,293.7,294.72,286.89,288.37,14738216,288.37,-0.01814776983316302,282.2964285714278,263.59539999999964,
2015-07-29,2015,7,29,Wednesday,30,2015-30,288.37,289.89,284.91,287.02,12888680,287.02,-0.004681485591427781,283.0414285714278,264.75999999999965,
2015-07-30,2015,7,30,Thursday,30,2015-30,287.02,288.69,280.77,283.73,14019071,283.73,-0.0114626158455855,283.3349999999992,265.83699999999965,
2015-07-31,2015,7,31,Friday,30,2015-30,283.73,284.53,276.3,280.47,11068826,280.47,-0.011489796637648486,283.7935714285706,266.83719999999965,
2015-08-01,2015,8,1,Saturday,30,2015-30,280.47,282.5,275.93,281.36,9978638,281.36,0.0031732449103289984,284.3778571428563,267.81479999999965,
2015-08-02,2015,8,2,Sunday,31,2015-31,281.36,285.0,278.94,281.58,13006246,281.58,0.0007819164060276496,284.6564285714278,268.7713999999997,
2015-08-03,2015,8,3,Monday,31,2015-31,281.58,285.66,279.58,284.3,12732203,284.3,0.009659776972796408,285.3142857142849,269.71739999999966,
2015-08-04,2015,8,4,Tuesday,31,2015-31,284.3,285.45,280.53,281.72,10854754,281.72,-0.009074920858248237,285.6899999999992,270.35539999999963,
2015-08-05,2015,8,5,Wednesday,31,2015-31,281.72,281.98,276.46,278.0,9319083,278.0,-0.013204600312367032,285.8671428571421,270.96779999999967,
2015-08-06,2015,8,6,Thursday,31,2015-31,278.0,279.6,274.28,277.89,11919665,277.89,-0.0003956834532374831,285.11857142857065,271.5567999999996,
2015-08-07,2015,8,7,Friday,31,2015-31,277.89,278.92,257.42,258.6,22308123,258.6,-0.06941595595379457,282.96571428571355,271.84619999999967,
2015-08-08,2015,8,8,Saturday,31,2015-31,258.6,266.75,258.56,263.87,15154749,263.87,0.02037896365042524,280.9728571428564,272.2239999999997,
2015-08-09,2015,8,9,Sunday,32,2015-32,263.87,266.63,260.52,263.3,12873441,263.3,-0.0021601546215939127,278.8507142857135,272.60799999999966,
2015-08-10,2015,8,10,Monday,32,2015-32,263.3,269.9,261.44,269.03,13681939,269.03,0.021762248385871485,277.0885714285706,273.0393999999997,
2015-08-11,2015,8,11,Tuesday,32,2015-32,269.03,271.5,263.66,267.66,15232934,267.66,-0.005092368880793785,275.6092857142849,273.51739999999967,
2015-08-12,2015,8,12,Wednesday,32,2015-32,267.66,268.39,261.28,263.44,14962211,263.44,-0.015766270641859204,273.92499999999916,273.9749999999997,
2015-08-13,2015,8,13,Thursday,32,2015-32,263.44,267.22,260.21,265.03,13899139,265.03,0.006035529911934345,272.5892857142849,274.4243999999997,
2015-08-14,2015,8,14,Friday,32,2015-32,265.03,266.55,259.38,260.52,10303301,260.52,-0.017016941478323222,271.16428571428486,274.7757999999997,
2015-08-15,2015,8,15,Saturday,32,2015-32,260.52,261.92,254.57,257.12,17880398,257.12,-0.013050821434054893,269.4328571428563,274.90359999999976,
2015-08-16,2015,8,16,Sunday,33,2015-33,257.12,259.93,252.87,257.13,12378054,257.13,3.889234598619673e-05,267.6864285714277,275.0685999999998,
2015-08-17,2015,8,17,Monday,33,2015-33,257.13,257.53,245.74,246.72,23896056,246.72,-0.04048535760121341,265.002142857142,274.86359999999974,
2015-08-18,2015,8,18,Tuesday,33,2015-33,246.72,247.95,214.29,226.0,55514712,226.0,-0.08398184176394297,261.022142857142,274.1011999999997,
2015-08-19,2015,8,19,Wednesday,33,2015-33,226.0,238.03,225.54,234.66,21225055,234.66,0.03831858407079647,257.92642857142766,273.6419999999997,
2015-08-20,2015,8,20,Thursday,33,2015-33,234.66,236.3,230.48,232.4,13485729,232.4,-0.009630955424870025,254.67714285714197,273.19239999999974,
2015-08-21,2015,8,21,Friday,33,2015-33,232.4,235.07,221.04,229.54,16976922,229.54,-0.012306368330464723,252.6014285714277,272.67519999999973,
2015-08-22,2015,8,22,Saturday,33,2015-33,229.54,232.7,224.27,226.75,11204081,226.75,-0.01215474427115093,249.94999999999914,271.99919999999975,
2015-08-23,2015,8,23,Sunday,34,2015-34,226.75,228.43,207.82,211.43,43008579,211.43,-0.06756339581036386,246.24499999999912,270.82499999999976,
2015-08-24,2015,8,24,Monday,34,2015-34,211.43,226.55,196.26,220.51,40651749,220.51,0.042945655772596014,242.77928571428487,269.8535999999998,
2015-08-25,2015,8,25,Tuesday,34,2015-34,220.51,230.69,218.79,224.97,20986286,224.97,0.020225840097954695,239.72999999999914,269.0287999999998,
2015-08-26,2015,8,26,Wednesday,34,2015-34,224.97,228.44,222.0,222.73,13631111,222.73,-0.009956883139974226,236.82214285714198,268.1105999999998,
2015-08-27,2015,8,27,Thursday,34,2015-34,222.73,234.81,219.6,231.64,20751420,231.64,0.04000359179275348,234.437142857142,267.3605999999998,
2015-08-28,2015,8,28,Friday,34,2015-34,231.64,233.09,226.35,228.5,10072201,228.5,-0.013555517181833787,232.14999999999915,266.25819999999976,
2015-08-29,2015,8,29,Saturday,34,2015-34,228.5,232.32,225.44,228.4,9118089,228.4,-0.00043763676148789177,230.09857142857058,264.9867999999998,
2015-08-30,2015,8,30,Sunday,35,2015-35,228.4,231.79,224.2,229.47,12521966,229.47,0.00468476357267944,228.12285714285628,263.36739999999975,
2015-08-31,2015,8,31,Monday,35,2015-35,229.47,231.45,225.76,227.18,15206241,227.18,-0.009979518019784694,226.727142857142,262.10399999999976,
2015-09-01,2015,9,1,Tuesday,35,2015-35,227.18,230.59,225.57,228.63,13443780,228.63,0.00638260410247371,226.91499999999914,260.93739999999974,
2015-09-02,2015,9,2,Wednesday,35,2015-35,228.63,229.62,225.36,226.2,12337406,226.2,-0.010628526440099706,226.31071428571343,259.7929999999998,
2015-09-03,2015,9,3,Thursday,35,2015-35,226.2,231.06,225.75,230.25,14174313,230.25,0.017904509283819703,226.157142857142,258.86619999999976,
2015-09-04,2015,9,4,Friday,35,2015-35,230.25,235.61,228.29,233.67,11253257,233.67,0.014853420195439782,226.452142857142,257.9471999999998,
2015-09-05,2015,9,5,Saturday,35,2015-35,233.67,243.64,234.74,239.86,15939620,239.86,0.02649034963837904,227.3885714285706,257.26339999999976,
2015-09-06,2015,9,6,Sunday,36,2015-36,239.86,242.66,237.49,239.58,13744695,239.58,-0.001167347619444703,229.39928571428487,256.5913999999998,
2015-09-07,2015,9,7,Monday,36,2015-36,239.58,246.38,239.23,243.24,18605471,243.24,0.01527673428499865,231.02285714285628,255.90259999999978,
2015-09-08,2015,9,8,Tuesday,36,2015-36,243.24,244.34,236.49,237.41,16636258,237.41,-0.023968097352409234,231.9114285714277,255.14899999999977,
2015-09-09,2015,9,9,Wednesday,36,2015-36,237.41,240.63,234.31,238.08,14447606,238.08,0.002822122067309696,233.00785714285627,254.3813999999998,
2015-09-10,2015,9,10,Thursday,36,2015-36,238.08,241.02,237.38,239.9,10992443,239.9,0.007644489247311759,233.5978571428563,253.66899999999976,
2015-09-11,2015,9,11,Friday,36,2015-36,239.9,240.32,233.32,235.6,10407178,235.6,-0.01792413505627355,234.10499999999914,252.61359999999976,
2015-09-12,2015,9,12,Saturday,36,2015-36,235.6,236.16,228.28,230.19,11983360,230.19,-0.02296264855687602,234.2328571428563,251.44259999999977,
2015-09-13,2015,9,13,Sunday,37,2015-37,230.19,232.64,225.96,229.91,14070910,229.91,-0.0012163864633563115,234.26428571428485,250.20539999999974,
2015-09-14,2015,9,14,Monday,37,2015-37,229.91,242.83,228.03,229.53,11425472,229.53,-0.0016528206689574443,234.43214285714203,248.93579999999977,
2015-09-15,2015,9,15,Tuesday,37,2015-37,229.53,230.89,225.05,228.6,11866728,228.6,-0.004051757940138567,234.42999999999915,247.63379999999975,
2015-09-16,2015,9,16,Wednesday,37,2015-37,228.6,235.17,227.95,232.72,12975914,232.72,0.018022747156605456,234.89571428571344,246.52079999999972,
2015-09-17,2015,9,17,Thursday,37,2015-37,232.72,234.69,230.58,232.21,12397851,232.21,-0.0021914747335853857,235.03571428571345,245.4245999999997,
2015-09-18,2015,9,18,Friday,37,2015-37,232.21,233.35,230.21,231.11,8004103,231.11,-0.004737091425864537,234.8528571428563,244.3721999999997,
2015-09-19,2015,9,19,Saturday,37,2015-37,231.11,232.67,229.93,231.09,7676869,231.09,-8.65388775908027e-05,234.22642857142773,243.38459999999975,
2015-09-20,2015,9,20,Sunday,38,2015-38,231.09,231.63,225.0,226.33,12180039,226.33,-0.020598035397464187,233.27999999999915,242.28399999999974,
2015-09-21,2015,9,21,Monday,38,2015-38,226.33,233.24,224.07,230.01,16390021,230.01,0.016259444174435478,232.33499999999918,241.25259999999972,
2015-09-22,2015,9,22,Tuesday,38,2015-38,230.01,232.2,228.5,229.89,10064288,229.89,-0.0005217164471109648,231.79785714285634,240.16439999999974,
2015-09-23,2015,9,23,Wednesday,38,2015-38,229.89,235.84,229.57,233.76,16797644,233.76,0.016834138066031512,231.4892857142849,239.20519999999976,
2015-09-24,2015,9,24,Thursday,38,2015-38,233.76,237.58,232.7,235.03,14510987,235.03,0.0054329226557152666,231.14142857142775,238.34579999999977,
2015-09-25,2015,9,25,Friday,38,2015-38,235.03,235.71,232.74,234.3,9449846,234.3,-0.003105986469812305,231.04857142857063,237.47399999999976,
2015-09-26,2015,9,26,Saturday,38,2015-38,234.3,234.75,231.84,232.5,8429802,232.5,-0.007682458386683799,231.21357142857065,236.95199999999974,
2015-09-27,2015,9,27,Sunday,39,2015-39,232.5,240.39,232.37,238.87,15282768,238.87,0.027397849462365675,231.85357142857063,236.45199999999974,
2015-09-28,2015,9,28,Monday,39,2015-39,238.87,240.39,234.8,236.71,13637645,236.71,-0.009042575459454971,232.36642857142778,235.92019999999974,
2015-09-29,2015,9,29,Tuesday,39,2015-39,236.71,237.83,234.39,235.93,11946864,235.93,-0.0032951713066621258,232.8899999999992,235.25819999999973,
2015-09-30,2015,9,30,Wednesday,39,2015-39,235.93,238.66,234.7,237.05,12534482,237.05,0.004747170770991405,233.19928571428494,234.64599999999973,
2015-10-01,2015,10,1,Thursday,39,2015-39,237.05,238.45,235.14,236.71,11378441,236.71,-0.001434296561906745,233.5207142857135,234.1113999999997,
2015-10-02,2015,10,2,Friday,39,2015-39,236.71,239.52,236.07,238.58,10338780,238.58,0.007899961978792724,234.05428571428493,233.5823999999997,
2015-10-03,2015,10,3,Saturday,39,2015-39,238.58,277.58,237.51,238.33,7618430,238.33,-0.0010478665437170243,234.57142857142776,233.13859999999968,
2015-10-04,2015,10,4,Sunday,40,2015-40,238.33,240.53,236.41,240.15,14631928,240.15,0.007636470440145926,235.55857142857062,232.79919999999964,
2015-10-05,2015,10,5,Monday,40,2015-40,240.15,247.61,239.36,246.14,19242190,246.14,0.024942744118259252,236.7107142857135,232.57939999999965,
2015-10-06,2015,10,6,Tuesday,40,2015-40,246.14,247.28,241.65,242.98,15363142,242.98,-0.01283822214999597,237.6457142857135,232.50459999999967,
2015-10-07,2015,10,7,Wednesday,40,2015-40,242.98,244.79,241.57,242.58,10762328,242.58,-0.0016462260268333972,238.2757142857135,232.83619999999965,
2015-10-08,2015,10,8,Thursday,40,2015-40,242.58,244.56,241.34,244.04,9897714,244.04,0.006018633028279208,238.91928571428488,233.02379999999968,
2015-10-09,2015,10,9,Friday,40,2015-40,244.04,245.93,242.89,245.35,9547124,245.35,0.00536797246353049,239.7085714285706,233.2827999999997,
2015-10-10,2015,10,10,Saturday,40,2015-40,245.35,248.26,244.47,247.65,10232454,247.65,0.00937436315467699,240.79071428571345,233.64499999999967,
2015-10-11,2015,10,11,Sunday,41,2015-41,247.65,248.02,244.65,245.35,9961674,245.35,-0.009287300625883343,241.2535714285706,234.01699999999968,
2015-10-12,2015,10,12,Monday,41,2015-41,245.35,251.19,243.11,248.78,18553307,248.78,0.013980028530670596,242.11571428571347,234.7639999999997,
2015-10-13,2015,10,13,Tuesday,41,2015-41,248.78,255.06,248.28,252.33,17511356,252.33,0.014269635822815374,243.28714285714204,235.40039999999968,
2015-10-14,2015,10,14,Wednesday,41,2015-41,252.33,256.76,251.17,254.44,15465023,254.44,0.008362065549082587,244.5292857142849,235.98979999999972,
2015-10-15,2015,10,15,Thursday,41,2015-41,254.44,267.27,253.93,262.87,24886162,262.87,0.03313158308442077,246.3978571428563,236.79259999999974,
2015-10-16,2015,10,16,Friday,41,2015-41,262.87,275.41,261.74,269.58,30715446,269.58,0.025525925362346324,248.61214285714203,237.55139999999975,
2015-10-17,2015,10,17,Saturday,41,2015-41,269.58,272.44,259.53,261.67,13921233,261.67,-0.029341939313005327,250.2792857142849,238.21479999999974,
2015-10-18,2015,10,18,Sunday,42,2015-42,261.67,265.95,259.89,263.82,15352671,263.82,0.008216455841326686,251.96999999999917,238.92319999999975,
2015-10-19,2015,10,19,Monday,42,2015-42,263.82,272.12,262.7,269.75,20200355,269.75,0.022477446743992102,253.65642857142777,239.72879999999975,
2015-10-20,2015,10,20,Tuesday,42,2015-42,269.75,272.17,263.54,267.11,16006977,267.11,-0.009786839666357738,255.3799999999992,240.52739999999977,
2015-10-21,2015,10,21,Wednesday,42,2015-42,267.11,278.74,266.8,274.42,25481882,274.42,0.027367002358578807,257.6542857142849,241.4431999999998,
2015-10-22,2015,10,22,Thursday,42,2015-42,274.42,279.77,273.17,276.92,19221822,276.92,0.00911012316886528,260.0028571428564,242.45759999999976,
2015-10-23,2015,10,23,Friday,42,2015-42,276.92,283.05,277.01,282.56,16875626,282.56,0.020366892965477446,262.6607142857135,243.50379999999976,
2015-10-24,2015,10,24,Saturday,42,2015-42,282.56,295.56,281.75,287.86,32946170,287.86,0.018757078142695338,265.53285714285636,244.58759999999975,
2015-10-26,2015,10,26,Monday,43,2015-43,287.86,287.62,279.62,285.15,20794049,285.15,-0.00941429861738352,268.3757142857135,245.49339999999975,
2015-10-27,2015,10,27,Tuesday,43,2015-43,285.15,298.43,285.09,294.66,31003938,294.66,0.03335086796422959,271.65285714285636,246.59499999999974,
2015-10-28,2015,10,28,Wednesday,43,2015-43,294.66,307.46,294.02,303.54,35117112,303.54,0.03013642842598241,275.3107142857135,247.80099999999976,
2015-10-29,2015,10,29,Thursday,43,2015-43,303.54,318.48,300.16,313.63,43194878,313.63,0.033241088489161186,279.53857142857066,249.32539999999975,
2015-10-30,2015,10,30,Friday,43,2015-43,313.63,334.92,310.82,327.12,50796456,327.12,0.0430124669196188,284.12785714285644,251.10619999999977,
2015-10-31,2015,10,31,Saturday,43,2015-43,327.12,333.25,304.6,311.24,33762428,311.24,-0.048544876497921274,287.1035714285707,252.5329999999998,
2015-11-01,2015,11,1,Sunday,44,2015-44,311.24,324.34,304.72,322.95,23427549,322.95,0.03762369875337357,291.48071428571353,254.27999999999977,
2015-11-02,2015,11,2,Monday,44,2015-44,322.95,365.75,319.75,359.28,76864059,359.28,0.1124941941477009,298.29928571428496,256.8617999999998,
2015-11-03,2015,11,3,Tuesday,44,2015-44,359.28,416.78,354.58,396.49,163481625,396.49,0.10356824760632377,307.3521428571421,260.19339999999977,
2015-11-04,2015,11,4,Wednesday,44,2015-44,396.49,492.8,368.62,400.89,229673024,400.89,0.011097379505157656,316.9078571428564,263.62059999999974,
2015-11-05,2015,11,5,Thursday,44,2015-44,400.89,447.24,366.08,382.7,121763708,382.7,-0.04537404275487045,324.6421428571421,266.7025999999998,
2015-11-06,2015,11,6,Friday,44,2015-44,382.7,396.35,348.84,369.81,94921694,369.81,-0.03368173504050165,331.27714285714217,269.44439999999975,
2015-11-07,2015,11,7,Saturday,44,2015-44,369.81,391.75,368.98,385.09,39495095,385.09,0.04131851491306349,338.60071428571354,272.5019999999998,
2015-11-08,2015,11,8,Sunday,45,2015-45,385.09,389.78,365.49,371.56,35907981,371.56,-0.03513464384948961,344.57928571428505,275.31099999999975,
2015-11-09,2015,11,9,Monday,45,2015-45,371.56,385.11,360.17,380.22,47074440,380.22,0.02330713747443225,351.3699999999994,278.29359999999974,
